,time,dT,inBarrier,flowSat,inSector
1151,2022-02-14 00:19:11,1151,1,22.0,99
1152,2022-02-14 00:19:12,1152,1,23.0,99
1153,2022-02-14 00:19:13,1153,0,22.0,98
1154,2022-02-14 00:19:14,1154,0,20.0,97
1155,2022-02-14 00:19:15,1155,0,19.0,96
1156,2022-02-14 00:19:16,1156,0,19.0,97
1157,2022-02-14 00:19:17,1157,0,18.0,95
1158,2022-02-14 00:19:18,1158,0,18.0,93
1159,2022-02-14 00:19:19,1159,0,17.0,93
1160,2022-02-14 00:19:20,1160,1,16.0,94
1161,2022-02-14 00:19:21,1161,0,16.0,94
1162,2022-02-14 00:19:22,1162,0,14.0,94
1163,2022-02-14 00:19:23,1163,1,14.0,92
1164,2022-02-14 00:19:24,1164,0,14.0,93
1165,2022-02-14 00:19:25,1165,0,14.0,93
1166,2022-02-14 00:19:26,1166,1,14.0,94
1167,2022-02-14 00:19:27,1167,1,14.0,94
1168,2022-02-14 00:19:28,1168,2,15.0,95
1169,2022-02-14 00:19:29,1169,0,17.0,95
1170,2022-02-14 00:19:30,1170,1,17.0,96
1171,2022-02-14 00:19:31,1171,0,17.0,95
1172,2022-02-14 00:19:32,1172,1,17.0,95
1173,2022-02-14 00:19:33,1173,0,17.0,95
1174,2022-02-14 00:19:34,1174,0,17.0,94
1175,2022-02-14 00:19:35,1175,0,15.0,92
1176,2022-02-14 00:19:36,1176,1,15.0,93
1177,2022-02-14 00:19:37,1177,1,15.0,92
1178,2022-02-14 00:19:38,1178,1,16.0,89
1179,2022-02-14 00:19:39,1179,0,17.0,88
1180,2022-02-14 00:19:40,1180,0,17.0,88
1181,2022-02-14 00:19:41,1181,1,17.0,88
1182,2022-02-14 00:19:42,1182,1,17.0,88
1183,2022-02-14 00:19:43,1183,0,17.0,88
1184,2022-02-14 00:19:44,1184,0,16.0,87
1185,2022-02-14 00:19:45,1185,0,16.0,86
1186,2022-02-14 00:19:46,1186,0,16.0,86
1187,2022-02-14 00:19:47,1187,1,16.0,86
1188,2022-02-14 00:19:48,1188,0,17.0,85
1189,2022-02-14 00:19:49,1189,0,17.0,85
1190,2022-02-14 00:19:50,1190,0,16.0,83
1191,2022-02-14 00:19:51,1191,0,16.0,83
1192,2022-02-14 00:19:52,1192,2,15.0,85
1193,2022-02-14 00:19:53,1193,2,16.0,86
1194,2022-02-14 00:19:54,1194,1,18.0,85
1195,2022-02-14 00:19:55,1195,1,19.0,83
1196,2022-02-14 00:19:56,1196,0,20.0,81
1197,2022-02-14 00:19:57,1197,1,20.0,80
1198,2022-02-14 00:19:58,1198,0,21.0,80
1199,2022-02-14 00:19:59,1199,0,21.0,78
1200,2022-02-14 00:20:00,1200,2,21.0,79
1201,2022-02-14 00:20:01,1201,0,22.0,80
1202,2022-02-14 00:20:02,1202,0,22.0,81
1203,2022-02-14 00:20:03,1203,0,22.0,80
1204,2022-02-14 00:20:04,1204,0,21.0,80
1205,2022-02-14 00:20:05,1205,0,21.0,81
1206,2022-02-14 00:20:06,1206,1,21.0,79
1207,2022-02-14 00:20:07,1207,0,21.0,79
1208,2022-02-14 00:20:08,1208,0,20.0,79
1209,2022-02-14 00:20:09,1209,0,18.0,75
1210,2022-02-14 00:20:10,1210,0,18.0,75
1211,2022-02-14 00:20:11,1211,1,17.0,76
1212,2022-02-14 00:20:12,1212,0,18.0,75
1213,2022-02-14 00:20:13,1213,0,17.0,74
1214,2022-02-14 00:20:14,1214,0,17.0,74
1215,2022-02-14 00:20:15,1215,2,17.0,75
1216,2022-02-14 00:20:16,1216,1,19.0,75
1217,2022-02-14 00:20:17,1217,0,19.0,75
1218,2022-02-14 00:20:18,1218,0,18.0,73
1219,2022-02-14 00:20:19,1219,1,17.0,73
1220,2022-02-14 00:20:20,1220,0,18.0,71
1221,2022-02-14 00:20:21,1221,0,18.0,68
1222,2022-02-14 00:20:22,1222,0,17.0,68
1223,2022-02-14 00:20:23,1223,1,16.0,65
1224,2022-02-14 00:20:24,1224,0,17.0,64
1225,2022-02-14 00:20:25,1225,0,17.0,64
1226,2022-02-14 00:20:26,1226,1,17.0,65
1227,2022-02-14 00:20:27,1227,0,18.0,64
1228,2022-02-14 00:20:28,1228,0,17.0,65
1229,2022-02-14 00:20:29,1229,1,17.0,68
1230,2022-02-14 00:20:30,1230,0,18.0,67
1231,2022-02-14 00:20:31,1231,0,18.0,65
1232,2022-02-14 00:20:32,1232,0,18.0,64
1233,2022-02-14 00:20:33,1233,1,16.0,65
1234,2022-02-14 00:20:34,1234,3,15.0,66
1235,2022-02-14 00:20:35,1235,0,17.0,65
1236,2022-02-14 00:20:36,1236,0,16.0,64
1237,2022-02-14 00:20:37,1237,0,16.0,63
1238,2022-02-14 00:20:38,1238,2,15.0,64
1239,2022-02-14 00:20:39,1239,0,17.0,63
1240,2022-02-14 00:20:40,1240,0,17.0,62
1241,2022-02-14 00:20:41,1241,1,15.0,62
1242,2022-02-14 00:20:42,1242,0,16.0,60
1243,2022-02-14 00:20:43,1243,0,16.0,60
1244,2022-02-14 00:20:44,1244,0,16.0,60
1245,2022-02-14 00:20:45,1245,0,16.0,58
1246,2022-02-14 00:20:46,1246,0,16.0,59
1247,2022-02-14 00:20:47,1247,2,15.0,62
1248,2022-02-14 00:20:48,1248,0,17.0,60
1249,2022-02-14 00:20:49,1249,0,17.0,59
1250,2022-02-14 00:20:50,1250,2,17.0,63
1251,2022-02-14 00:20:51,1251,0,19.0,59
1252,2022-02-14 00:20:52,1252,0,18.0,59
1253,2022-02-14 00:20:53,1253,1,18.0,60
1254,2022-02-14 00:20:54,1254,0,19.0,59
1255,2022-02-14 00:20:55,1255,0,19.0,59
1256,2022-02-14 00:20:56,1256,0,17.0,58
1257,2022-02-14 00:20:57,1257,0,16.0,57
1258,2022-02-14 00:20:58,1258,0,16.0,57
1259,2022-02-14 00:20:59,1259,0,16.0,57
1260,2022-02-14 00:21:00,1260,1,15.0,58
1261,2022-02-14 00:21:01,1261,0,16.0,56
1262,2022-02-14 00:21:02,1262,0,16.0,56
1263,2022-02-14 00:21:03,1263,0,16.0,55
1264,2022-02-14 00:21:04,1264,0,15.0,54
1265,2022-02-14 00:21:05,1265,0,15.0,55
1266,2022-02-14 00:21:06,1266,0,15.0,54
1267,2022-02-14 00:21:07,1267,0,14.0,54
1268,2022-02-14 00:21:08,1268,0,14.0,54
1269,2022-02-14 00:21:09,1269,1,14.0,54
1270,2022-02-14 00:21:10,1270,1,14.0,54
1271,2022-02-14 00:21:11,1271,2,15.0,54
1272,2022-02-14 00:21:12,1272,1,17.0,55
1273,2022-02-14 00:21:13,1273,0,18.0,55
1274,2022-02-14 00:21:14,1274,1,17.0,56
1275,2022-02-14 00:21:15,1275,0,15.0,55
1276,2022-02-14 00:21:16,1276,0,15.0,55
1277,2022-02-14 00:21:17,1277,0,15.0,55
1278,2022-02-14 00:21:18,1278,0,15.0,55
1279,2022-02-14 00:21:19,1279,0,13.0,55
1280,2022-02-14 00:21:20,1280,2,13.0,55
1281,2022-02-14 00:21:21,1281,1,15.0,56
1282,2022-02-14 00:21:22,1282,0,15.0,54
1283,2022-02-14 00:21:23,1283,0,15.0,53
1284,2022-02-14 00:21:24,1284,0,15.0,52
1285,2022-02-14 00:21:25,1285,2,15.0,54
1286,2022-02-14 00:21:26,1286,1,17.0,54
1287,2022-02-14 00:21:27,1287,1,18.0,56
1288,2022-02-14 00:21:28,1288,1,17.0,55
1289,2022-02-14 00:21:29,1289,0,18.0,55
1290,2022-02-14 00:21:30,1290,2,18.0,58
1291,2022-02-14 00:21:31,1291,0,18.0,57
1292,2022-02-14 00:21:32,1292,2,18.0,59
1293,2022-02-14 00:21:33,1293,0,20.0,55
1294,2022-02-14 00:21:34,1294,3,19.0,58
1295,2022-02-14 00:21:35,1295,1,22.0,58
1296,2022-02-14 00:21:36,1296,0,23.0,57
1297,2022-02-14 00:21:37,1297,1,23.0,58
1298,2022-02-14 00:21:38,1298,0,24.0,58
1299,2022-02-14 00:21:39,1299,1,24.0,58
1300,2022-02-14 00:21:40,1300,1,25.0,59
1301,2022-02-14 00:21:41,1301,0,25.0,58
1302,2022-02-14 00:21:42,1302,0,25.0,57
1303,2022-02-14 00:21:43,1303,3,25.0,59
1304,2022-02-14 00:21:44,1304,2,28.0,61
1305,2022-02-14 00:21:45,1305,0,30.0,58
1306,2022-02-14 00:21:46,1306,2,30.0,60
1307,2022-02-14 00:21:47,1307,0,32.0,59
1308,2022-02-14 00:21:48,1308,1,32.0,61
1309,2022-02-14 00:21:49,1309,0,33.0,61
1310,2022-02-14 00:21:50,1310,1,32.0,61
1311,2022-02-14 00:21:51,1311,0,32.0,60
1312,2022-02-14 00:21:52,1312,1,30.0,61
1313,2022-02-14 00:21:53,1313,0,30.0,59
1314,2022-02-14 00:21:54,1314,0,30.0,58
1315,2022-02-14 00:21:55,1315,1,29.0,60
1316,2022-02-14 00:21:56,1316,0,30.0,60
1317,2022-02-14 00:21:57,1317,0,30.0,60
1318,2022-02-14 00:21:58,1318,0,30.0,60
1319,2022-02-14 00:21:59,1319,0,30.0,61
1320,2022-02-14 00:22:00,1320,0,30.0,61
1321,2022-02-14 00:22:01,1321,0,28.0,62
1322,2022-02-14 00:22:02,1322,0,27.0,62
1323,2022-02-14 00:22:03,1323,0,27.0,62
1324,2022-02-14 00:22:04,1324,0,27.0,63
1325,2022-02-14 00:22:05,1325,0,27.0,61
1326,2022-02-14 00:22:06,1326,0,25.0,62
1327,2022-02-14 00:22:07,1327,1,24.0,65
1328,2022-02-14 00:22:08,1328,0,24.0,65
1329,2022-02-14 00:22:09,1329,2,23.0,66
1330,2022-02-14 00:22:10,1330,0,25.0,67
1331,2022-02-14 00:22:11,1331,0,23.0,66
1332,2022-02-14 00:22:12,1332,1,23.0,67
1333,2022-02-14 00:22:13,1333,0,22.0,66
1334,2022-02-14 00:22:14,1334,0,22.0,66
1335,2022-02-14 00:22:15,1335,0,19.0,65
1336,2022-02-14 00:22:16,1336,1,18.0,67
1337,2022-02-14 00:22:17,1337,0,19.0,67
1338,2022-02-14 00:22:18,1338,0,18.0,67
1339,2022-02-14 00:22:19,1339,0,18.0,66
1340,2022-02-14 00:22:20,1340,0,17.0,65
1341,2022-02-14 00:22:21,1341,1,16.0,66
1342,2022-02-14 00:22:22,1342,0,17.0,65
1343,2022-02-14 00:22:23,1343,0,17.0,65
1344,2022-02-14 00:22:24,1344,0,14.0,65
1345,2022-02-14 00:22:25,1345,0,12.0,65
1346,2022-02-14 00:22:26,1346,1,12.0,65
1347,2022-02-14 00:22:27,1347,2,11.0,67
1348,2022-02-14 00:22:28,1348,0,13.0,65
1349,2022-02-14 00:22:29,1349,0,12.0,66
1350,2022-02-14 00:22:30,1350,0,12.0,64
1351,2022-02-14 00:22:31,1351,0,11.0,65
1352,2022-02-14 00:22:32,1352,1,11.0,66
1353,2022-02-14 00:22:33,1353,1,11.0,62
1354,2022-02-14 00:22:34,1354,1,12.0,62
1355,2022-02-14 00:22:35,1355,0,13.0,62
1356,2022-02-14 00:22:36,1356,2,12.0,64
1357,2022-02-14 00:22:37,1357,0,14.0,63
1358,2022-02-14 00:22:38,1358,0,14.0,63
1359,2022-02-14 00:22:39,1359,0,14.0,63
1360,2022-02-14 00:22:40,1360,0,14.0,63
1361,2022-02-14 00:22:41,1361,0,14.0,64
1362,2022-02-14 00:22:42,1362,1,14.0,65
1363,2022-02-14 00:22:43,1363,0,15.0,65
1364,2022-02-14 00:22:44,1364,1,15.0,64
1365,2022-02-14 00:22:45,1365,0,16.0,64
1366,2022-02-14 00:22:46,1366,1,16.0,63
1367,2022-02-14 00:22:47,1367,0,17.0,62
1368,2022-02-14 00:22:48,1368,1,16.0,64
1369,2022-02-14 00:22:49,1369,0,17.0,63
1370,2022-02-14 00:22:50,1370,1,15.0,64
1371,2022-02-14 00:22:51,1371,1,16.0,63
1372,2022-02-14 00:22:52,1372,1,17.0,64
1373,2022-02-14 00:22:53,1373,0,17.0,62
1374,2022-02-14 00:22:54,1374,0,17.0,62
1375,2022-02-14 00:22:55,1375,1,17.0,63
1376,2022-02-14 00:22:56,1376,0,18.0,62
1377,2022-02-14 00:22:57,1377,0,17.0,61
1378,2022-02-14 00:22:58,1378,0,17.0,61
1379,2022-02-14 00:22:59,1379,1,17.0,61
1380,2022-02-14 00:23:00,1380,3,18.0,60
1381,2022-02-14 00:23:01,1381,3,21.0,62
1382,2022-02-14 00:23:02,1382,0,23.0,60
1383,2022-02-14 00:23:03,1383,0,23.0,60
1384,2022-02-14 00:23:04,1384,0,23.0,60
1385,2022-02-14 00:23:05,1385,0,23.0,60
1386,2022-02-14 00:23:06,1386,0,23.0,59
1387,2022-02-14 00:23:07,1387,1,22.0,61
1388,2022-02-14 00:23:08,1388,1,21.0,61
1389,2022-02-14 00:23:09,1389,0,22.0,61
1390,2022-02-14 00:23:10,1390,0,22.0,59
1391,2022-02-14 00:23:11,1391,0,22.0,60
1392,2022-02-14 00:23:12,1392,1,22.0,61
1393,2022-02-14 00:23:13,1393,0,22.0,58
1394,2022-02-14 00:23:14,1394,0,21.0,59
1395,2022-02-14 00:23:15,1395,1,20.0,60
1396,2022-02-14 00:23:16,1396,2,21.0,62
1397,2022-02-14 00:23:17,1397,1,21.0,64
1398,2022-02-14 00:23:18,1398,0,22.0,62
1399,2022-02-14 00:23:19,1399,0,22.0,63
1400,2022-02-14 00:23:20,1400,1,22.0,64
1401,2022-02-14 00:23:21,1401,0,23.0,65
1402,2022-02-14 00:23:22,1402,0,23.0,66
1403,2022-02-14 00:23:23,1403,1,22.0,68
1404,2022-02-14 00:23:24,1404,0,23.0,66
1405,2022-02-14 00:23:25,1405,0,22.0,66
1406,2022-02-14 00:23:26,1406,1,22.0,65
1407,2022-02-14 00:23:27,1407,0,22.0,63
1408,2022-02-14 00:23:28,1408,0,22.0,60
1409,2022-02-14 00:23:29,1409,0,21.0,60
1410,2022-02-14 00:23:30,1410,0,21.0,60
1411,2022-02-14 00:23:31,1411,0,20.0,60
1412,2022-02-14 00:23:32,1412,0,19.0,58
1413,2022-02-14 00:23:33,1413,0,18.0,57
1414,2022-02-14 00:23:34,1414,1,18.0,59
1415,2022-02-14 00:23:35,1415,1,19.0,60
1416,2022-02-14 00:23:36,1416,0,19.0,58
1417,2022-02-14 00:23:37,1417,0,19.0,59
1418,2022-02-14 00:23:38,1418,0,19.0,60
1419,2022-02-14 00:23:39,1419,0,19.0,58
1420,2022-02-14 00:23:40,1420,0,18.0,58
1421,2022-02-14 00:23:41,1421,0,15.0,56
1422,2022-02-14 00:23:42,1422,1,12.0,58
1423,2022-02-14 00:23:43,1423,2,13.0,59
1424,2022-02-14 00:23:44,1424,1,15.0,58
1425,2022-02-14 00:23:45,1425,0,16.0,57
1426,2022-02-14 00:23:46,1426,1,16.0,58
1427,2022-02-14 00:23:47,1427,0,17.0,56
1428,2022-02-14 00:23:48,1428,0,16.0,54
1429,2022-02-14 00:23:49,1429,0,15.0,54
1430,2022-02-14 00:23:50,1430,0,15.0,54
1431,2022-02-14 00:23:51,1431,0,15.0,52
1432,2022-02-14 00:23:52,1432,0,15.0,52
1433,2022-02-14 00:23:53,1433,0,14.0,52
1434,2022-02-14 00:23:54,1434,0,14.0,53
1435,2022-02-14 00:23:55,1435,0,14.0,50
1436,2022-02-14 00:23:56,1436,0,13.0,50
1437,2022-02-14 00:23:57,1437,1,11.0,52
1438,2022-02-14 00:23:58,1438,2,11.0,54
1439,2022-02-14 00:23:59,1439,0,13.0,54
1440,2022-02-14 00:24:00,1440,1,13.0,55
1441,2022-02-14 00:24:01,1441,1,13.0,55
1442,2022-02-14 00:24:02,1442,0,14.0,55
1443,2022-02-14 00:24:03,1443,0,14.0,56
1444,2022-02-14 00:24:04,1444,0,13.0,56
1445,2022-02-14 00:24:05,1445,0,13.0,55
1446,2022-02-14 00:24:06,1446,0,13.0,55
1447,2022-02-14 00:24:07,1447,0,12.0,55
1448,2022-02-14 00:24:08,1448,0,12.0,55
1449,2022-02-14 00:24:09,1449,0,12.0,52
1450,2022-02-14 00:24:10,1450,0,12.0,48
1451,2022-02-14 00:24:11,1451,1,12.0,48
1452,2022-02-14 00:24:12,1452,0,13.0,47
1453,2022-02-14 00:24:13,1453,1,13.0,49
1454,2022-02-14 00:24:14,1454,0,14.0,49
1455,2022-02-14 00:24:15,1455,0,13.0,49
1456,2022-02-14 00:24:16,1456,1,12.0,50
1457,2022-02-14 00:24:17,1457,1,13.0,49
1458,2022-02-14 00:24:18,1458,0,14.0,48
1459,2022-02-14 00:24:19,1459,1,14.0,50
1460,2022-02-14 00:24:20,1460,0,15.0,50
1461,2022-02-14 00:24:21,1461,2,15.0,51
1462,2022-02-14 00:24:22,1462,2,17.0,51
1463,2022-02-14 00:24:23,1463,0,18.0,51
1464,2022-02-14 00:24:24,1464,0,16.0,50
1465,2022-02-14 00:24:25,1465,0,15.0,50
1466,2022-02-14 00:24:26,1466,0,15.0,50
1467,2022-02-14 00:24:27,1467,1,14.0,51
1468,2022-02-14 00:24:28,1468,0,15.0,49
1469,2022-02-14 00:24:29,1469,0,15.0,50
1470,2022-02-14 00:24:30,1470,1,15.0,52
1471,2022-02-14 00:24:31,1471,0,16.0,50
1472,2022-02-14 00:24:32,1472,0,16.0,48
1473,2022-02-14 00:24:33,1473,0,16.0,47
1474,2022-02-14 00:24:34,1474,1,16.0,48
1475,2022-02-14 00:24:35,1475,2,17.0,49
1476,2022-02-14 00:24:36,1476,0,19.0,46
1477,2022-02-14 00:24:37,1477,2,19.0,49
1478,2022-02-14 00:24:38,1478,0,20.0,49
1479,2022-02-14 00:24:39,1479,1,18.0,50
1480,2022-02-14 00:24:40,1480,0,19.0,48
1481,2022-02-14 00:24:41,1481,0,18.0,49
1482,2022-02-14 00:24:42,1482,0,17.0,48
1483,2022-02-14 00:24:43,1483,1,17.0,47
1484,2022-02-14 00:24:44,1484,0,18.0,47
1485,2022-02-14 00:24:45,1485,1,18.0,47
1486,2022-02-14 00:24:46,1486,0,19.0,47
1487,2022-02-14 00:24:47,1487,0,19.0,46
1488,2022-02-14 00:24:48,1488,0,19.0,46
1489,2022-02-14 00:24:49,1489,1,19.0,46
1490,2022-02-14 00:24:50,1490,1,20.0,46
1491,2022-02-14 00:24:51,1491,0,21.0,45
1492,2022-02-14 00:24:52,1492,0,20.0,45
1493,2022-02-14 00:24:53,1493,0,20.0,45
1494,2022-02-14 00:24:54,1494,0,19.0,43
1495,2022-02-14 00:24:55,1495,0,19.0,45
1496,2022-02-14 00:24:56,1496,0,19.0,43
1497,2022-02-14 00:24:57,1497,0,18.0,44
1498,2022-02-14 00:24:58,1498,0,17.0,45
1499,2022-02-14 00:24:59,1499,1,17.0,46
1500,2022-02-14 00:25:00,1500,0,17.0,46
1501,2022-02-14 00:25:01,1501,0,17.0,45
1502,2022-02-14 00:25:02,1502,0,15.0,46
1503,2022-02-14 00:25:03,1503,1,13.0,47
1504,2022-02-14 00:25:04,1504,0,14.0,49
1505,2022-02-14 00:25:05,1505,1,14.0,49
1506,2022-02-14 00:25:06,1506,0,15.0,50
1507,2022-02-14 00:25:07,1507,0,15.0,49
1508,2022-02-14 00:25:08,1508,0,14.0,48
1509,2022-02-14 00:25:09,1509,0,14.0,48
1510,2022-02-14 00:25:10,1510,0,14.0,47
1511,2022-02-14 00:25:11,1511,0,13.0,47
1512,2022-02-14 00:25:12,1512,0,13.0,47
1513,2022-02-14 00:25:13,1513,0,13.0,47
1514,2022-02-14 00:25:14,1514,1,13.0,46
1515,2022-02-14 00:25:15,1515,0,13.0,46
1516,2022-02-14 00:25:16,1516,1,11.0,47
1517,2022-02-14 00:25:17,1517,0,12.0,47
1518,2022-02-14 00:25:18,1518,2,10.0,49
1519,2022-02-14 00:25:19,1519,1,12.0,49
1520,2022-02-14 00:25:20,1520,0,12.0,51
1521,2022-02-14 00:25:21,1521,0,12.0,51
1522,2022-02-14 00:25:22,1522,1,12.0,52
1523,2022-02-14 00:25:23,1523,2,13.0,52
1524,2022-02-14 00:25:24,1524,1,14.0,51
1525,2022-02-14 00:25:25,1525,1,15.0,52
1526,2022-02-14 00:25:26,1526,1,15.0,55
1527,2022-02-14 00:25:27,1527,0,16.0,53
1528,2022-02-14 00:25:28,1528,1,16.0,53
1529,2022-02-14 00:25:29,1529,3,17.0,56
1530,2022-02-14 00:25:30,1530,1,19.0,56
1531,2022-02-14 00:25:31,1531,0,19.0,56
1532,2022-02-14 00:25:32,1532,0,19.0,56
1533,2022-02-14 00:25:33,1533,0,19.0,55
1534,2022-02-14 00:25:34,1534,1,19.0,57
1535,2022-02-14 00:25:35,1535,1,20.0,60
1536,2022-02-14 00:25:36,1536,0,21.0,60
1537,2022-02-14 00:25:37,1537,1,21.0,60
1538,2022-02-14 00:25:38,1538,1,22.0,60
1539,2022-02-14 00:25:39,1539,0,23.0,60
1540,2022-02-14 00:25:40,1540,2,22.0,62
1541,2022-02-14 00:25:41,1541,0,24.0,60
1542,2022-02-14 00:25:42,1542,1,24.0,61
1543,2022-02-14 00:25:43,1543,0,25.0,61
1544,2022-02-14 00:25:44,1544,0,24.0,62
1545,2022-02-14 00:25:45,1545,0,24.0,61
1546,2022-02-14 00:25:46,1546,0,23.0,62
1547,2022-02-14 00:25:47,1547,1,23.0,63
1548,2022-02-14 00:25:48,1548,0,24.0,64
1549,2022-02-14 00:25:49,1549,0,24.0,63
1550,2022-02-14 00:25:50,1550,0,24.0,61
1551,2022-02-14 00:25:51,1551,1,24.0,62
1552,2022-02-14 00:25:52,1552,0,25.0,61
1553,2022-02-14 00:25:53,1553,1,25.0,61
1554,2022-02-14 00:25:54,1554,2,26.0,62
1555,2022-02-14 00:25:55,1555,1,27.0,62
1556,2022-02-14 00:25:56,1556,0,28.0,62
1557,2022-02-14 00:25:57,1557,0,27.0,63
1558,2022-02-14 00:25:58,1558,1,27.0,64
1559,2022-02-14 00:25:59,1559,0,26.0,62
1560,2022-02-14 00:26:00,1560,1,25.0,63
1561,2022-02-14 00:26:01,1561,0,26.0,63
1562,2022-02-14 00:26:02,1562,1,26.0,63
1563,2022-02-14 00:26:03,1563,0,26.0,61
1564,2022-02-14 00:26:04,1564,0,24.0,62
1565,2022-02-14 00:26:05,1565,0,23.0,62
1566,2022-02-14 00:26:06,1566,1,22.0,63
1567,2022-02-14 00:26:07,1567,1,22.0,64
1568,2022-02-14 00:26:08,1568,1,23.0,64
1569,2022-02-14 00:26:09,1569,0,23.0,63
1570,2022-02-14 00:26:10,1570,2,20.0,65
1571,2022-02-14 00:26:11,1571,0,21.0,65
1572,2022-02-14 00:26:12,1572,0,21.0,66
1573,2022-02-14 00:26:13,1573,0,21.0,66
1574,2022-02-14 00:26:14,1574,0,21.0,66
1575,2022-02-14 00:26:15,1575,0,20.0,66
1576,2022-02-14 00:26:16,1576,0,19.0,64
1577,2022-02-14 00:26:17,1577,1,19.0,65
1578,2022-02-14 00:26:18,1578,0,19.0,66
1579,2022-02-14 00:26:19,1579,3,18.0,71
1580,2022-02-14 00:26:20,1580,1,21.0,70
1581,2022-02-14 00:26:21,1581,0,20.0,68
1582,2022-02-14 00:26:22,1582,1,20.0,69
1583,2022-02-14 00:26:23,1583,0,20.0,68
1584,2022-02-14 00:26:24,1584,0,20.0,66
1585,2022-02-14 00:26:25,1585,0,20.0,66
1586,2022-02-14 00:26:26,1586,0,20.0,66
1587,2022-02-14 00:26:27,1587,1,20.0,66
1588,2022-02-14 00:26:28,1588,0,20.0,66
1589,2022-02-14 00:26:29,1589,1,20.0,65
1590,2022-02-14 00:26:30,1590,0,21.0,64
1591,2022-02-14 00:26:31,1591,2,21.0,65
1592,2022-02-14 00:26:32,1592,1,22.0,63
1593,2022-02-14 00:26:33,1593,1,23.0,64
1594,2022-02-14 00:26:34,1594,0,23.0,62
1595,2022-02-14 00:26:35,1595,0,21.0,61
1596,2022-02-14 00:26:36,1596,0,20.0,62
1597,2022-02-14 00:26:37,1597,0,20.0,62
1598,2022-02-14 00:26:38,1598,2,20.0,65
1599,2022-02-14 00:26:39,1599,0,21.0,64
1600,2022-02-14 00:26:40,1600,0,21.0,62
1601,2022-02-14 00:26:41,1601,0,20.0,61
1602,2022-02-14 00:26:42,1602,0,20.0,60
1603,2022-02-14 00:26:43,1603,1,19.0,60
1604,2022-02-14 00:26:44,1604,1,20.0,62
1605,2022-02-14 00:26:45,1605,0,21.0,62
1606,2022-02-14 00:26:46,1606,0,21.0,62
1607,2022-02-14 00:26:47,1607,0,20.0,61
1608,2022-02-14 00:26:48,1608,0,19.0,59
1609,2022-02-14 00:26:49,1609,1,18.0,59
1610,2022-02-14 00:26:50,1610,0,19.0,59
1611,2022-02-14 00:26:51,1611,0,17.0,59
1612,2022-02-14 00:26:52,1612,0,17.0,59
1613,2022-02-14 00:26:53,1613,1,17.0,58
1614,2022-02-14 00:26:54,1614,1,18.0,58
1615,2022-02-14 00:26:55,1615,0,19.0,59
1616,2022-02-14 00:26:56,1616,1,19.0,58
1617,2022-02-14 00:26:57,1617,0,20.0,58
1618,2022-02-14 00:26:58,1618,0,19.0,58
1619,2022-02-14 00:26:59,1619,1,19.0,60
1620,2022-02-14 00:27:00,1620,0,17.0,60
1621,2022-02-14 00:27:01,1621,0,16.0,59
1622,2022-02-14 00:27:02,1622,1,16.0,59
1623,2022-02-14 00:27:03,1623,0,16.0,60
1624,2022-02-14 00:27:04,1624,2,16.0,62
1625,2022-02-14 00:27:05,1625,0,18.0,60
1626,2022-02-14 00:27:06,1626,0,18.0,60
1627,2022-02-14 00:27:07,1627,0,18.0,61
1628,2022-02-14 00:27:08,1628,1,17.0,62
1629,2022-02-14 00:27:09,1629,1,18.0,61
1630,2022-02-14 00:27:10,1630,3,18.0,63
1631,2022-02-14 00:27:11,1631,1,21.0,64
1632,2022-02-14 00:27:12,1632,2,20.0,64
1633,2022-02-14 00:27:13,1633,0,21.0,63
1634,2022-02-14 00:27:14,1634,0,20.0,62
1635,2022-02-14 00:27:15,1635,0,20.0,62
1636,2022-02-14 00:27:16,1636,0,20.0,62
1637,2022-02-14 00:27:17,1637,0,20.0,61
1638,2022-02-14 00:27:18,1638,0,20.0,61
1639,2022-02-14 00:27:19,1639,1,18.0,61
1640,2022-02-14 00:27:20,1640,2,19.0,63
1641,2022-02-14 00:27:21,1641,0,21.0,61
1642,2022-02-14 00:27:22,1642,0,21.0,61
1643,2022-02-14 00:27:23,1643,0,21.0,60
1644,2022-02-14 00:27:24,1644,0,20.0,59
1645,2022-02-14 00:27:25,1645,0,19.0,59
1646,2022-02-14 00:27:26,1646,0,19.0,60
1647,2022-02-14 00:27:27,1647,0,19.0,59
1648,2022-02-14 00:27:28,1648,0,19.0,58
1649,2022-02-14 00:27:29,1649,0,19.0,58
1650,2022-02-14 00:27:30,1650,0,18.0,57
1651,2022-02-14 00:27:31,1651,1,18.0,57
1652,2022-02-14 00:27:32,1652,1,19.0,56
1653,2022-02-14 00:27:33,1653,1,20.0,57
1654,2022-02-14 00:27:34,1654,0,20.0,56
1655,2022-02-14 00:27:35,1655,1,19.0,57
1656,2022-02-14 00:27:36,1656,1,20.0,57
1657,2022-02-14 00:27:37,1657,1,20.0,58
1658,2022-02-14 00:27:38,1658,2,21.0,59
1659,2022-02-14 00:27:39,1659,0,23.0,57
1660,2022-02-14 00:27:40,1660,1,22.0,58
1661,2022-02-14 00:27:41,1661,1,23.0,57
1662,2022-02-14 00:27:42,1662,0,24.0,57
1663,2022-02-14 00:27:43,1663,0,23.0,56
1664,2022-02-14 00:27:44,1664,1,23.0,57
1665,2022-02-14 00:27:45,1665,0,22.0,56
1666,2022-02-14 00:27:46,1666,1,22.0,58
1667,2022-02-14 00:27:47,1667,1,23.0,57
